urls,type
http://9779.info/%E5%9B%BD%E5%A4%96%E5%89%AA%E8%B4%B4%E7%94%BB%E5%88%9B%E6%84%8F/,1
http://wisticks.org/rp8gTaulfhn736975120/Z/xDEsdR/bmlhZG9ucy5uZXQMessage-ID:,2
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E028&cat=AK&header=Kitchenware/updated2.csp?STNO=ST0083725&Qty=1&CSPCHD=00000001000131o6bBbl003914330120,3
http://www.vilagnomad.com/tables/long-term-loans-for-bad-credit.php,1
http://www.naylorantiques.com/bay176/1yekjpzkw8vxu5h91dbdxv7tms7vlygejf2sdh036nw70tg745/339.153.741.1583.97.46/415.661.13989.3887.771.5381/,2
http://andyward.co.uk/characterdesign/santo/character4.html,3
http://archive.salisburyjournal.co.uk/2007/1/16/297546.html,3
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4JDu4pNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPAT7Rg97TnTdU1LLK8bZHhTZPBL7Rb1rIuPLJeD3Ln1pQ9jqHP5JKiHcQLfMMHD7Dt96CuWLChzqRZf7IJXbGX1tKd9KKkb5Kg1JMfTtIvaJGoXJRZTsRn1ZHg5bGjbMHpP3CnHcOu83KcTZTsz4EbKZH2D7Ks4cTb83H553L5LYC4fLSc5ZSJPLH1H6HmDdTbKZH5zsOs4JUM93Qs0JJnjqQoTN9rO4Ir0dPqPtPmyaHN97LqucLF1NItjaGDj6HNHJGfLYC45rGE5qPmL4CJTsS39NKM5NEumsHoSsH91NTtu6HH9rCoXcCwHKD7b3SNLNMo4aJtuMU9T3SYf4EpvqOwz4Cq0NDb83HiPJMXLMDK1dUwf4TlHdSr13IQbJEA1NGb8JCb8JCb8ZDpLMOoD6Q9HM9pGKPu1tRoHN9rOaCnSJCqOJCtWZDoKID65JCtWZCs0JCp4ZDpSJ9rOqCu43CoW3EnSZ9ZXcSlrJCc8NPcLMFca6SXHMFnKJEk43DvuICpCZBoCJDcCNPpDNFqG6RsjMPk1JOjv6RqPcCf97StHZSs5cScycOgLMFJXqJG1LIETa9l9MQarpCc07Qo5MFjLtSfD68pXsRm1NQkT601,3
http://dl.helianthemum.com/download/dyn/uninstall/package_gamesdesktop_DYNPACKAGES_AVAST.exe,1
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,1
http://www.kasssb-nv.net/sal/verification/index.php,2
http://air3.susaonline.org.uk/shows/diaries.php?id=359&PHPSESSID=8f71d3f90d8c052ff8062d02cc942874,3
http://pastehtml.com/view/bfvbr2z4y.html,2
https://e-infosafe.com/postepay/pst.php,2
http://www.jnvsurguja.com/contents/contnc.php,2
http://www.urukdesign.com/templates/system/flash1s/dpbx/,2
http://9779.info/%E6%96%87%E6%98%8E%E7%A4%BC%E4%BB%AA%20%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://9779.info/%E7%94%A8%E8%89%B2%E5%BD%A9%E6%A3%92%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://www.mt6669.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,1
http://ahds.ac.uk/ictguides/projects/project.jsp;jsessionid=32FF89958350CAAD4421E3909E6252AB?projectId=49,3
http://www.thenathanbaker.com/thenathanbaker.com/wordpress/wp-content/plugins/wordpress-ecommerce/marketpress-includes/themes/icons.css?ver=2.9.5.3,1
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=D832&cat=AK&header=Kitchenware/index.csp?CSPCHD=000000010001324gcFlh002861879443,3
http://astore.amazon.co.uk/allezvinsfrenchr/detail/174104085X/026-8324244-9330038,3
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,1
http://9779.info/%E6%A0%91%E5%8F%B6%20%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,1
http://castillatelecom.com/yahoolink10/yahoofinal/yahoo/,2
http://astore.amazon.co.uk/ukvisit-21/detail/B000E6UVZO/203-6933174-0803961,3
http://www.easycaptchas.com/2F3F28039730C12A5C112FE0D5FEFA2E.captcha?width=132&height=42,1
http://www.cnesobservatoire-lespacenjeu.fr/wp-content/themes/ArtSee/temp/haha.php,2
http://9779.info/%E5%84%BF%E7%AB%A5%E5%9C%A3%E8%AF%9E%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://lijeesh.in/update/login.jsp.htm,2
http://extremreklam.com/cmd/d268b87133750afba2f88cdd26dbf30f/,2
http://www.user-involvement.com.hk/dev_use/new_modules/-/fcde78928343c92da05f7cd4184dc568/,2
http://ns303913.ovh.net/theme/js/images/ok/c7060c871fcdb4d12ea8f18374f4b441/Login.php,2
http://metafabric.appspot.com/it-it.facebook.com/,2
http://pastehtml.com/view/b4i083f2c.html,2
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E179&cat=AK&header=Kitchenware/subcats2.csp?cat=AK&header=Kitchen%20and%20Homewares&CSPCHD=000000010001316tasCj003575764638,3
http://www.efrem.gr/out/news/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/,2
http://abdn.ac.uk/scottskinner/display.php?ID=JSS0356,3
http://isikpandizot.com/galeri/index.php/tag/781/bmw+bagaj+pandizot,1
http://answering-islam.org.uk/Cross/hadith.html,3
http://9779.info/%E8%87%AA%E5%88%B6%E8%B4%9D%E5%A3%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/0e639507df52eb7dea124875451d38e8/,2
http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://archive.yorkpress.co.uk/2001/7/3/300464.html,3
http://grasslandhotel.com.vn/index.php?option=com_djcatalog2&format=raw&task=modfp,1
http://chinesevie.com/index.php?option=com_content&view=category&id=40&Itemid=311&lang=en,1
http://aerade.cranfield.ac.uk/shrivenham_index.php?m=b&sid=172,3
http://tianqi.2345.com/plugin/widget/index.htm?s=3&z=2&t=0&v=0&d=3&bd=0&k=000000&f=&q=1&e=1&a=1&c=60037&w=180&h=30&align=left,1
http://amazon.co.uk/gp/movers-and-shakers/home-garden/ref=pd_ms_hg_nav/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=1E23CDX8BYNDAS1QYMK5&pf_rd_t=2301&pf_rd_p=108886191&pf_rd_i=235605011,3
http://amber.ch.ic.ac.uk/archive/200504/0095.html,3
http://9779.info/%E9%95%BF%E9%A2%88%E9%B9%BF%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://9779.info/%E6%89%8B%E5%B7%A5%E8%B1%86%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,1
http://ancestry.co.uk/search/db.aspx?dbid=23456,3
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%83%8C%E6%99%AF%E5%A2%99%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://www.711100.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://astore.amazon.co.uk/allezvinsfrenchr/detail/0077109198/026-8324244-9330038,3
http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000284916/026-8324244-9330038,3
http://shopimg.kongfz.com.cn/20131119/2285385/22853852jLqD0_n.jpg,1
http://grasslandhotel.com.vn/index.php/tours/culaochamtours/items/fbtrack.js,1
http://validate.kevinchambers.net/firstbank.com/,2
https://spreadsheets.google.com/spreadsheet/embeddedform?formkey=dFBUVTNhcGItYkFna0E5QkFSYlMyU3c6MQ,2
http://amber.ch.ic.ac.uk/archive/all/13310.html,3
http://audilinks.co.uk/info/showphotos.asp?Type=16&Name=80+/finda/showphotos2.asp?name=80+/info/showphotos2.asp?name=80+/finda/showphotos2.asp?name=80+/redirect.asp?url=http:/www.quotelinedirect.co.uk/terms/photos.asp,3
http://xy.zzedu.net.cn/images/yuancheng/2012/06/26/C47D4FD2BF0BD2BA9F4846C6EF96DAA4.jpg,1
http://astore.amazon.co.uk/allezvinsfrenchr/detail/B000LRZHOG/026-8324244-9330038,3
http://abbey-bnk-plc.com/international-productssamples/login.htm,2
http://allgirltogaparty.co.uk/gallery2/main.php/c/add/1358.html?g2_return=/gallery2/main.php/v/misc/pride1.jpg.html?g2_GALLERYSID=cdc450f95444fedb5fc05562117b2343&g2_GALLERYSID=cdc450f95444fedb5fc05562117b2343&g2_returnName=photo,3
http://www.u2tt.com/uploads/allimg/c120103/13255f05304350-11053.jpg,1
http://3276.e-printphoto.co.uk/dailytelegraph/index.cfm?z=z&action=cat&c_id=46324,3
http://www.submit-trackback.com/alert/doc/contactform.php,2
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://www.legacysz.com/images/?http://www.runescape.com/m=weblogin/loginform.html,2
http://acard4u.co.uk/product_info.php?manufacturers_id=5=Peel%20Offs&products_id=631,3
http://pastehtml.com/view/bebowvqx1.html,2
http://dotz.ec.cx/premiacao/dotz/pbx=1oq=aq=aqi=aql=gs_sm=gs_upl=bav=on.2%2cor.r_gc.r_pw.%2ccf.osbfp=aa151a29d476e27cpf=ppdl=500,2
http://chaudryfurniture.com/accounte/secure-code32/home/72dcf46cbcdd67ad19aee7d2d38a4a0f/,2
http://avonaco.cn/Img/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,2
jpgewe.org/components/com_joomla/plugin/config.jpg,1
http://amazon.co.uk/gp/feature.html/ref=amb_link_36810965_9/202-2513040-1206232?ie=UTF8&docId=1000033313&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-2&pf_rd_r=11H4MG384BEG1QR5J5DY&pf_rd_t=101&pf_rd_p=138664691&pf_rd_i=14713951,3
http://archive.thisisyork.co.uk/2005/12/21/336977.html,3
http://www.ispaceng.com/Cros/realty/indexdrop.html,2
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.eu-id3.net/identify-customer=PiU3k29XyTWoQ8pr2P8S4EWHYW2I3GH7wJOjhyvkQs4C1WKBtV2ww3YKtvIWoJhU9VbvnVqvy5aJSkmqWj5oqWe25VBj7Q3B83rC/,2
http://allianceleague.co.uk/cgi-bin/phpBB2/posting.php?mode=quote&p=46604&sid=39e0fc26c1e8462a296039a38f87fdc9,3
http://9779.info/%E8%B1%86%E5%AD%90%E8%9D%B4%E8%9D%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://golfsource.us/index.php?option=com_poll&id=2:poll-have-you-been-personally-fit-for-your-golf-clubs,1
http://archive.thisisoxfordshire.co.uk/2005/12/3/89855.html,3
http://9779.info/%E6%89%8B%E5%B7%A5%E5%AD%97%E4%BD%93%E7%9A%B1%E7%BA%B9%E7%BA%B8%E8%B4%B4%E7%94%BB/,1
http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://www.andboog.com/js/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,2
http://9779.info/%E6%8A%98%E7%BA%B8%E6%89%87%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://www.compdata.ca/catalog/index.php?cPath=26&osCsid=edea58b7722c5dd572fe064b42eb2b27,1
http://eu.diablo.net.cc.cy-login.in/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,2
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.srv-woa1.com/identify-customer=GDqXF0H6E2inYlzN6ugnISg5vwN5G6DCweaHE45U7Nso6TuvvK5MYlpvSbActmZF9rw93pz7tz9LU32XyX9azetj7Yk6CZ1QTXt0/,2
http://abdn.ac.uk/oilgas/research/tech1.shtml,3
http://2bedford.boys-brigade.org.uk/BBGB_HelpingOthers.htm,3
https://spreadsheets.google.com/spreadsheet/viewform?formkey=dEJ3MkhjNFBzdWRZaGV6eV9RclBSR0E6MQ,2
http://pastehtml.com/view/b9q9jno2s.html,2
http://9779.info/%E7%94%A8%E6%AF%9B%E7%BA%BF%20%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://hotlinegsm.com/products/mobile-and-tablet/hp-veer-4g-detail,1
http://grasslandhotel.com.vn/index.php/tours/culaochamtours/items/fbtrack.js,1
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%83%8C%E6%99%AF%E5%A2%99%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://aolpictures.aol.co.uk/galleries/publicgalleries/f1b0puijxbrCCcmWx3O7GtsSeOl8dRsse-w5v4xQp5Fd3Ig=/tag/eye,3
http://amazon.co.uk/gp/legacy-handle-buy-box.html/ref=dp_ebb_2/202-2513040-1206232?ie=UTF8&offering-id.QZ7pf2jQgbP%252BjSfAyFhnTIYVkLCzFt8tj7LNxq9cIyxoYb8QuwrsRHBwQHXG%252BsZezHTZUkiWu8Ch7zyLFoud34yWm2f1o9cW0VPUgN%252B7C0KIEgSDCmlvcg%253D%253D=1,3
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4pDn0pNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPATNCLT4ToTtQ15L9oGqGrXsRC5bPC9NRve5EqacINDZL29dKfb5RsTtKqecInL5IwbKJX93RsP7UGDLT6fbMbHcRIrMMreLK9HqG1HJM4f6Tj9LImG3UtHrQizaH3T5PbKZHurcQFDsTBr4SIHtHw5sDorsR8v6TcTbRYncCvGrSvKdLmP6Mn4bJG5qQXLqIrW3QP9ML9bMJZL6Jn55QdXrDQH7ImHpQcHsRmCaJgTLEj9J9rO4JaT7LpC7J2vKHpLMGsu6CwrMO2f5KO13LAXJKfLYC4ftI2P3QsSaC3HZR15JKhbqPGncDBLJGDPdHhTbRvXdLHfsGM9rGkv4Rl5cUDPL9rOK9rOaHb83Hd97TvLcQs1NRsS3Q95KHAj6HsWrGMTcGoKqIAT4MJHLUgXaR6vaIr9cR7vKEgTdToWJMlv4J69JIw9MTkH5CPDpRbbpIs5pSYnsCd9dMDXJ9rOaIt5dIneLTn53CM93LFDLEmK6TIz4PqjMDZLYC4T4Q8bcGrXaOw9dOY9pJa5ZLNz4PjrcLp4ZRoDdUs46Mb83H5bLOoTM9o4J9oOpSb5cSZXMIaLoC4L6UmzcSqLID69JCt43Ds4pDuKJEbKZHn4pDu83Dv4pDpGpDuKID6DJDmKJDpSpCrOoOe9tRz4Z9oLcPbrZ9f1NOarJCraZBnGJEk4pCpuYCpKZ9pLsSprJTo03TYnMSt1NQnStOf56DbH6QrO7CqKZ9l9cQbrpK8z4KGbaJ7PoRYb6PzCZ9mXcSXr3Ql9tSb1IPnLNQmrMPkH701,3
http://archive.thisisoxfordshire.co.uk/2005/10/25/89044.html,3
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.id8-eu.net/identify-customer=GDqXF0H6E2inYlzN6ugnISg5vwN5G6DCweaHE45U7Nso6TuvvK5MYlpvSbActmZF9rw93pz7tz9LU32XyX9azetj7Yk6CZ1QTXt0/,2
http://9779.info/%E5%8A%A8%E7%89%A9%E6%B5%B7%E7%BB%B5%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://1874.img.pp.sohu.com.cn/images/blog/2011/3/22/19/4/u56161556_12f968927c2g214.jpg,1
http://www.hugedomains.com/domain_profile.cfm?d=LaceyChambers&e=com,1
http://www.bccplanning.com/css/.css/WwW.CgD.PT-c4c.html,2
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.srv-woa1.com/,2
http://archive.ofmdfmni.gov.uk/onieb/bb6/page5.htm,3
http://9779.info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://archive.nics.gov.uk/rd/020121b-rd.htm,3
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.eu-id3.com/identify-customer=UPCreyG36Qn8Z7WQ2ofJ6M1HK9ol1muCOea3VBR3aNABrv1ucJrQE0gESUul0OghVNpvy64Cm75VlRGEKfx8rPqf2DyByqVk6KXO/,2
http://amazon.co.uk/b/ref=amb_link_41350765_10/203-9892485-8754320?ie=UTF8&node=15867871&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-7&pf_rd_r=0REE3QYZ1HZN8WDWFHH1&pf_rd_t=101&pf_rd_p=138898191&pf_rd_i=468294,3
http://aolpictures.aol.co.uk/galleries/cristobal1308/20c0UNZbE9hGBXr*Ha5Rm*gDwWGdbebIR-Oqv4xQp5Fd3Ig=/tag/discoth%C3%A8que,3
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=D832&cat=AK&header=Kitchenware/contact.csp?CSPCHD=00000001000131lu6USv001909892287,3
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.id8-eu.co.uk/identify-customer=mDvToV2QzPsE4hX1ZJ6qhi97T8E5EcHyky3iesy7xqzCLZ4qBK3teitfaHZPwNLUuhqQq97b0j3DLrwvhqDSTa8X2x097X1xsgBP/,2
http://3wjobs.co.uk/cddggO.html,3
http://pastehtml.com/view/c83aa4829.html,2
http://acard4u.co.uk/index.php?cPath=193_159&op=list&page=1&sort=3d&action=buy_now&products_id=1017,3
http://secured.creditapply.paypal.verification.account.prospectaconsultoria.com/signup/,2
http://3401.e-printphoto.co.uk/thisisthenortheast/index.cfm?z=z&y=y&p_id=1240707&c_id=21354&action=view,3
http://portal.dddgaming.com/docs/rules/15027/cn/game_cn.html?amluMjAxNQ%3D%3D,1
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%AE%B6%E4%B9%A1/,1
http://9779.info/%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E4%BA%BA%E7%89%A9%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://amazon.co.uk/gp/product/B000092WCG/ref=amb_link_41243165_3/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=right-3&pf_rd_r=06DDYXHV33T1RYQH2MKQ&pf_rd_t=101&pf_rd_p=138466091&pf_rd_i=468294,3
http://polkadds.org/pd4rczky9jugTbs84495/cmVpbmtlLWtlcnN0aW5AdC1vbmxpbmUuZGU=/xDEsdR/c2x5dG9uei5pbmZv,2
http://9779.info/%E5%90%84%E7%A7%8D%E8%B1%86%E8%B1%86%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,1
http://bjzm365.com/%e0%b8%aa%e0%b8%a7%e0%b8%b1%e0%b8%aa%e0%b8%94%e0%b8%b5%e0%b8%8a%e0%b8%b2%e0%b8%a7%e0%b9%82%e0%b8%a5%e0%b8%81/?replytocom=1,1
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,1
http://astore.amazon.co.uk/ukvisit-21/detail/1405316012/203-6933174-0803961,3
http://www.114633.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://amazon.co.uk/s/ref=sr_pg_3/202-2513040-1206232?ie=UTF8&rh=n:520920,3
http://9779.info/%E5%85%B3%E4%BA%8E%E5%A4%A9%E6%B0%94%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://www.shseed.com/css/?app=com-d3&amp;us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,2
http://59manchester.boys-brigade.org.uk/2003-2004%20Web%20Gallery/Jun-2004%20JS%20Barnstondale/pages/2004%20Jun%20Barnston%20Dale%20018.htm,3
http://rjbpaving.co.uk/scripts/rigidity/method-payment/accountinformation248=id/aol/verfiedmemberselections/aol,2
http://www.ican-nirvana.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,2
http://archive.thisischeshire.co.uk/1998/1/22/242988.html,3
http://aig.cs.man.ac.uk/people/mashhuda/gallery/main.php?g2_itemId=13&g2_highlightId=41&g2_GALLERYSID=2232208f0d7c84bc31c46ef015c1eadc,3
http://archive.treasury.gov.uk/press/1998/p214_98.html,3
http://troikacapital.ru/registratsiya_ip_v_moskve_i_moskovskoy_oblasti,1
http://www.labtarto.hu/images/images/made.htm,2
http://adinamed.com/news/index.php?page=9&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,1
https://www.google.com/calendar/embed?showTitle=0&height=600&wkst=1&bgcolor=%23FFFFFF&src=qtbqjvhotpcmi2gbkhp15bbh7s@group.calendar.google.com&color=%235C1158&ctz=America/New_York,1
http://allgirltogaparty.co.uk/gallery2/main.php/v/dancing/?g2_highlightId=1315&g2_GALLERYSID=2f7d52d5c8f6360b5ad3c421376106fa,3
http://www.bdevaca.com/continue/applew/apple/home/b071d2b0adfb4a51237c5c5a66fc9243/,2
http://archive.thisisyork.co.uk/2000/6/21/315628.html,3
http://www.zoohraninvest.eu/img/window.php,2
http://archive.nics.gov.uk/rd/030305g-rd.htm,3
http://archive.salisburyjournal.co.uk/2007/3/6/306226.html,3
http://amazon.co.uk/b/ref=amb_link_38439665_1/202-2513040-1206232?ie=UTF8&node=898186&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=ilm&pf_rd_r=09MYDNZDDFMZ5ZCF0QGJ&pf_rd_t=101&pf_rd_p=129801791&pf_rd_i=300435,3
http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://archive.thisisyork.co.uk/2001/1/1/308467.html,3
http://ru.pokerstrategy.com/media/tellafriend/ru/Homepage/00-x-1-ps-7ZBxPO.gif?referrer=maripuska,1
http://www.0068555.com/cl/?module=System&method=LiveTop&args=livehall,1
http://minidvdsoft.com/dvdcreator/download_free_dvd_creator.html,1
http://allgirltogaparty.co.uk/gallery2/main.php/v/personal/macro/?g2_highlightId=1191&g2_GALLERYSID=b389a95f32b2c759f5ce7b2abafb27a8,3
http://9779.info/%E6%8A%98%E7%BA%B8%E6%89%87%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://www.114633.com/cl/?module=System&method=LiveTop&args=livehall,1
http://www.wu8188.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver15.32,1
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4JDrSpNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPAT7RgDtSBTdQ1LbK8LYC4PaLQH6TtCtCgfqQ95LCA9pGk5ZGfD5JJzcJB55SMDcQ8LID65ZSErqHZXdKmSsK7fsQt17QkraJb83H3T4UuCaMIH3UkLqDhjcSYTNHmiMUADqGtSLOvn6SpW5MCDdSK1tDiP3T8XN9oG4PqPpGd5pQn0NJq4ZUvCdHv1tGXLpKt84RB1bPHTpJQDNLMj4LtOcMmyaQJLYC41pLoDLLjraJwf7Lj1JQD5rGGPLDHbcMsKID6jaM5jqOdzsD9DJQfTcGiLYC4P5TNPrSOPMTm9tLjX4SmGtD456Hn0bIdb7EcLID654SKPMKGvqIm44Cb8ZDpLMOoD6Q9HM9pGKPu1tRoHN9rOaCnSJCqOJCtWZCmGJ9rOKCnS3EoKZCrGpDvOZCbKZHvOpCsSJCoKZ9ZXcSlrJCc8NPcLMFca6SXHMFnKJEk43DvuICpCZBoCJDcCNPpDNFra7Uff6TsD3SYf6TfL6DrSMUsPcChHJDcycOgLMFJXqJG1LIETa9l9MQarZCc07Qo5MFpXsRoH78Y9NPXj68fv68qXMPWmMOhL68absSq9NQZH701,3
http://www.0068555.com/cl/tpl/commonFile/css/jquery-ui/sunny/jquery-ui-1.8.21.custom.css?v=ver31.32,1
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/0573658f2456ebcafe9b7122cbf18118/,2
http://archive.thisisoxfordshire.co.uk/2007/4/30/149040.html,3
http://59manchester.boys-brigade.org.uk/2002-2003%20Web%20Gallery/2003-Jun%20Barnston%20Dale/pages/2003%20June%20Barnston%20Dale%20-%20Hot%20weather!.htm,3
http://abdn.ac.uk/local/php/doc/function.maxdb-bind-result.html,3
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.srv-woa1.com/identify-customer=poh95COYIAASbIelMqnG61qgGJzFNYeUws5ec0cblcT2Ikgjpa95SzGovi9nLvYHAg2mqe9wy2RnCVwm9L8hDVXGl2grQypppsgA/,2
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E160&cat=AK&header=Kitchenware/subcats2.csp?cat=AH&header=Health%20and%20Beauty&CSPCHD=000000010001317f5Yh9001859546273,3
http://archive.thisisyork.co.uk/2005/6/24/222395.html,3
http://archive.thisisyork.co.uk/2000/3/22/318002.html,3
http://www.naylorantiques.com/patrimonio/assistencia-dia-noite/54,2
http://virginiacaribfest.com/wp-includes/js/thickbox/remax/index.htm,2
http://9779.info/%E4%BA%B2%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,1
http://amazon.co.uk/gp/product/B000PDZHZ0/ref=br_nf_5_1/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-12&pf_rd_r=1QMHJ19JJ3MZCM9PQ0MN&pf_rd_t=101&pf_rd_p=130127691&pf_rd_i=283926,3
http://archive.thisisyork.co.uk/2000/8/21/313266.html,3
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://www.jin0044.com/ipl/app/help.php?GameType=5837&lang=zh-cn&HALLID=3820004&State=0,1
http://allgirltogaparty.co.uk/gallery2/main.php/v/candid/candid01.jpg.html?g2_GALLERYSID=fbcf13f20ad4373455a3d1ac28ac0da3,3
http://admin.english-heritage.org.uk/server/show/nav.881,3
http://www.terraluzseguros.com.br/new/yahoo/Verify11.htm,2
http://ads.guardian.co.uk/click.ng/Params.richmedia=yes&spacedesc=mpu&site=Books&navsection=5&section=99819&country=ita&rand=5850123,3
http://applerugs.co.uk/rugs/product_info.php?products_id=63&osCsid=0a530e17ea959c39afe6ce5fbae147ec,3
http://ancestry.co.uk/search/db.aspx?dbid=12549,3
http://astore.amazon.co.uk/allezvinsfrenchr/detail/B0006SSMOW/026-8324244-9330038,3
http://txellwebs.com/blog/wp-content/scap/187d3b253ef8b7424be8510b8bf63d3c/webscr.html,2
http://web196.login-4.loginserver.ch/Joomla25/templates/atomic/zyqhjnnl.php?id=1836636,1
http://grasslandhotel.com.vn/index.php/tours/mysontours/items/fbtrack.js,1
http://astore.amazon.co.uk/allezvinsfrenchr/detail/0439959365/026-8324244-9330038,3
